,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig
696,Pollen,Pollen (uncalibrated),447.16,10736.64,10289.48,96.1633644859813,R5MwieDquqJ,47.03,7.3,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.0015240147617503474,-0.36064231875426744,-0.8613417511660709,-0.5259081741086535,-0.7829086781448485,-0.13231074376269214,1.1544099692535816,1.028202306092504,1.0621512485739502,1.2281105036819608,,no trend,-0.11999680165042224,0.0,decreasing,-0.2925305147646394,-0.2925305147646394,increasing,0.21680415458860328,0.21680415458860328
698,Other,Other (uncalibrated),0.0,11780.0,11780.0,240.40816326530611,T2L_M35003_4_uk37_SST_from_uk37,12.0897,-61.2437,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.052702317661687426,-0.08848243588668636,-0.2138536768221554,-0.21676128127232508,-0.7307172965688936,-0.8029289188538854,-1.0765886433129381,-1.671826515975989,-2.1533309720948823,-2.3508119106847554,-2.9415166536556367,increasing,0.2706102219579774,0.2706102219579774,increasing,0.4206403321699201,0.4206403321699201,increasing,0.13312474625956527,0.13312474625956527
699,Other,Other (uncalibrated),0.0,11850.0,11850.0,237.0,T2L_M35003_4_d18o_ruber_pink_SST_from_d18o_ruber_pink,12.0897,-61.2437,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.5134414211435951,-0.10433092425796442,-0.233250026566731,-0.2217812659453533,-0.4943337064730431,-0.6469429393172847,-1.1465237039641558,-1.7870236857207806,-1.9044179534917225,-2.946899380712056,-2.3719297043050585,increasing,0.23528069805459104,0.23528069805459104,increasing,0.34475451024008136,0.34475451024008136,no trend,0.0644928078156481,0.0
700,Other,Other (uncalibrated),0.0,11891.0,11891.0,264.24444444444447,RuZd3euHEp0,12.0897,-61.2437,MarineSediment,foraminifera,degC,T,winter,positive,0.0,-0.44504569703353625,-0.4171097735241264,0.5863686041987852,0.4336141170808363,0.11910277363218846,0.39953371934685156,-0.16182830370540358,-1.287981823795724,-1.7300981784663814,-1.3072726149659042,-2.219226905692516,increasing,0.18660556678598236,0.18660556678598236,increasing,0.5022955651893991,0.5022955651893991,no trend,-0.12255737053140571,0.0
701,Other,Other (uncalibrated),0.0,11891.0,11891.0,264.24444444444447,RtKEt5VqIb4,12.0897,-61.2437,MarineSediment,foraminifera,degC,T,summer,positive,0.0,-0.47978671069179823,-0.624588549326224,-0.056228892665600716,-0.11912563631986794,-0.2003340901519577,0.13017237452496921,-0.6129446901370637,-1.4802629194834676,-2.0366801564628996,-1.5681392243042223,-2.9610234397869846,increasing,0.21346317235431175,0.21346317235431175,increasing,0.5414770652146819,0.5414770652146819,no trend,-0.011300032991375391,0.0
702,Other,Other (uncalibrated),0.0,11891.0,11891.0,264.24444444444447,WEB4565226e,12.0897,-61.2437,MarineSediment,foraminifera,degC,T,annual,positive,0.0,-0.46444352891485063,-0.5091646071741651,0.321201579001566,0.2047754636084298,-0.01454275665199467,0.29001451126809685,-0.35406989027861513,-1.3828648456857486,-1.877949038182403,-1.431326690829534,-2.556078621486677,increasing,0.19992987728388747,0.19992987728388747,increasing,0.524176647711162,0.524176647711162,no trend,-0.07687052294627585,0.0
705,Pollen,Pollen (uncalibrated),74.0,10864.0,10790.0,179.83333333333334,M2Lfqrx9sloP,50.03,-56.2,LakeSediment,pollen,degC,T,annual,positive,0.0,0.44331299920747014,1.499589016662021,1.7103025166018875,1.0350274822372074,1.1066546087790874,0.6847987401200937,1.7508336364446953,1.2429321936931836,1.1669640291790686,0.660799001616451,,no trend,-0.030448042789744126,0.0,no trend,0.04199303751927682,0.0,no trend,-0.20427100195715497,0.0
706,Pollen,Pollen (uncalibrated),68.889,10788.064,10719.175000000001,178.6529166666667,PYTS7QT9329,68.26,65.8,LakeSediment,pollen,degC,T,7,positive,0.0,-0.12291039295562567,0.17270224986725646,0.35875018767448486,-0.03893434807911067,0.49991193987852456,0.8580824949200225,1.1285023242799501,1.519202993675128,2.138646492380408,2.0583461666399026,,decreasing,-0.2421591398350394,-0.2421591398350394,decreasing,-0.3214912594475023,-0.3214912594475023,no trend,-0.09416561524595933,0.0
707,Other,Other (uncalibrated),3389.0,11981.0,8592.0,245.4857142857143,T2L_GIK18287_3_uk37_SST_from_uk37,5.663,110.6615,MarineSediment,alkenone,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.35123063657943876,0.35123063657943876,increasing,0.46949735203594034,0.46949735203594034,,,
708,Other,Other (uncalibrated),3389.0,11981.0,8592.0,140.85245901639345,T2L_GIK18287_3_d18o_ruber_SST_from_d18o_ruber,5.663,110.6615,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.2726492552600413,0.2726492552600413,increasing,0.3970995503467647,0.3970995503467647,,,
709,Other,Other (uncalibrated),181.22,11244.0,11062.78,108.4586274509804,LPD6e872195,64.3032,-24.2067,MarineSediment,foraminifera,degC,T,annual,positive,0.0,0.18331572133416896,0.04656698360235961,0.4200751078422511,0.8458925992648711,0.838651321910437,1.0551469474301787,0.5263480267781855,-0.113855160865099,1.0478685353200814,-0.7897077139455968,-3.1239984549697777,no trend,0.03682214243582304,0.0,increasing,0.4374278857622932,0.4374278857622932,decreasing,-0.18038830927394983,-0.18038830927394983
710,Other,Other (uncalibrated),394.0,4287.0,3893.0,62.79032258064516,T2L_B997_327_d18o_pachyderma_SST_from_d18o_pachyderma,66.6414,-20.8631,MarineSediment,d18O,degC,T,annual,positive,0.0,0.02697713612293852,0.016149020263082473,0.06326713798818201,0.0024205400206391697,,,,,,,,,,,,,,no trend,-0.009897121107744915,0.0
712,Pollen,Pollen (uncalibrated),348.22,5329.04,4980.82,124.5205,R83f1LHfRjQ,48.25,-3.5,Peat,pollen,degC,T,annual,positive,0.0,-0.5205361720073849,-2.0905151164905234,-2.188911275189894,-2.7815552209224146,-2.809325870825563,,,,,,,,,,,,,increasing,0.6178286016214489,0.6178286016214489
714,Other,Other (uncalibrated),60.0,11910.0,11850.0,241.83673469387756,T2L_GeoB4905_4_mgca_ruber_pink_SST_from_mgca_ruber_pink,2.5,9.384,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,-0.09761633366012434,-0.570836446122874,-1.250435392784278,-0.049896974737866195,0.829402784287663,0.9753998268584886,0.5679974803188226,0.3288576259609216,0.49206948327159106,0.8625330133835468,-0.4925928279778926,no trend,-0.06031200017496013,0.0,increasing,0.20893347673806653,0.20893347673806653,no trend,-0.17506134492880468,0.0
715,Other,Other (uncalibrated),60.0,11910.0,11850.0,188.0952380952381,T2L_GeoB4905_4_d18o_ruber_pink_SST_from_d18o_ruber_pink,2.5,9.384,MarineSediment,d18O,degC,T,annual,positive,0.0,0.06779798208336119,0.6899432578721426,0.48897082508849765,1.169252422052923,1.7239624626214445,2.0481175981655415,2.615024828071373,2.2786286674806755,2.269957384682677,2.6382432563711116,2.396937891491023,decreasing,-0.24584393724423967,-0.24584393724423967,no trend,-0.0581467819278184,0.0,decreasing,-0.3462986834328966,-0.3462986834328966
716,Other,Other (uncalibrated),533.7,11117.3,10583.599999999999,176.39333333333332,LPD5c89a1b5,79.26,11.52,LakeSediment,alkenone,degC,T,"6,7,8",positive,0.0,-0.0751756739106616,0.21719068309991485,0.18119526995204716,0.2864298600350128,0.8472420093216855,0.5643381884470132,2.1971148998712895,2.712922203426073,,,4.01633701407283,decreasing,-0.3225095888030814,-0.3225095888030814,decreasing,-0.7807673273095178,-0.7807673273095178,decreasing,-0.15333885924130614,-0.15333885924130614
719,Pollen,Pollen (uncalibrated),295.0,10999.1,10704.1,382.2892857142857,M2Lqsgb2az4P,42.14,-73.41,LakeSediment,pollen,degC,T,annual,positive,0.0,-1.073728894190301,-1.0649993909855022,-0.4631001450145976,-1.0815854470746202,-1.09031495027942,-0.8851716249666378,-0.42949155767612035,-0.5421021490180303,-0.6520938893985001,-2.0230623677122135,,no trend,0.09400292988082157,0.0,no trend,0.2986258153575048,0.0,no trend,0.22022777254013565,0.0
720,Other,Other (uncalibrated),159.0,10277.0,10118.0,273.4594594594595,T2L_HLY03_05GC_d18o_pachyderma_SST_from_d18o_pachyderma,81.6214,-63.2578,MarineSediment,d18O,degC,T,annual,positive,0.0,,-0.1249598816702413,,0.00828097417565421,0.12081576766418523,-0.84211819468472,-2.02528250415975,-2.05982182335811,-1.6826784590715993,-1.162521935454851,,no trend,0.19226500153282325,0.0,no trend,-0.031289569079055876,0.0,,,
721,Other,Other (uncalibrated),770.0,11970.0,11200.0,339.3939393939394,T2L_HU73_031_7_d18o_ruber_SST_from_d18o_ruber,42.9783,-55.2483,MarineSediment,d18O,degC,T,annual,positive,0.0,,0.26100708764092995,0.5686626856114884,0.07598627406484193,0.37783312225314863,1.3088877072697098,1.56620681304301,1.3485165688849183,1.5982065649263757,0.8322226873553453,-0.8177810113443664,no trend,0.04993174629451827,0.0,increasing,0.4002538243427473,0.4002538243427473,,,
722,Other,Other (uncalibrated),770.0,11970.0,11200.0,294.7368421052632,T2L_HU73_031_7_d18o_pachyderma_SST_from_d18o_pachyderma,42.9783,-55.2483,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.040126692397770704,-0.2606157051476432,0.6903809521970716,0.4566147166692033,0.5637439348659491,1.5190699755494224,0.9216166807467874,-0.07843582956701753,-0.11721568650394512,0.17493108815763242,-1.4724260983170574,increasing,0.1516761588999298,0.1516761588999298,increasing,0.510382189449699,0.510382189449699,decreasing,-0.20180710626681175,-0.20180710626681175
723,Other,Other (uncalibrated),183.17,11739.0,11555.83,120.37322916666666,PYTMDYO5TUV,67.1363,-30.8278,MarineSediment,foraminifera,degC,T,Summer,positive,0.0,-0.516915881528482,-0.8769038295342058,-0.49879923434977674,0.16796808964998738,0.6513616652617338,0.43088626534801355,0.7255552659984096,0.11554810021882005,-0.030194411964508443,1.3048343925033665,-0.7688146532724506,decreasing,-0.06395498333083804,-0.06395498333083804,increasing,0.16406748754063719,0.16406748754063719,decreasing,-0.19576618478621444,-0.19576618478621444
724,Other,Other (uncalibrated),766.0,11922.0,11156.0,177.0793650793651,T2L_GeoB12615_4_mgca_ruber_SST_from_mgca_ruber,-7.1383,39.8408,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,-0.8750372354331182,-1.4051345451565567,-1.7108159479862075,-1.8301118857201142,-1.516378419596667,-2.3137306872389045,-1.955402870578504,-1.8903523592444933,-2.2322200465189175,-1.8187927967456403,-2.145594365591806,increasing,0.1212725010214257,0.1212725010214257,no trend,-0.008037550786725769,0.0,increasing,0.25453367674059846,0.25453367674059846
725,Other,Other (uncalibrated),766.0,11922.0,11156.0,117.43157894736842,T2L_GeoB12615_4_d18o_ruber_SST_from_d18o_ruber,-7.1383,39.8408,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.1404226645085514,0.826285112263413,0.9023468468765903,1.0882888113536948,0.470757501926229,1.1315278708343084,1.7379318195120785,-0.05427693341356149,-0.744784281419345,-0.10992575364722607,-1.1543383076199332,no trend,0.08052248231956001,0.0,increasing,0.4733341204859645,0.4733341204859645,decreasing,-0.1801051946006154,-0.1801051946006154
728,Pollen,Pollen (uncalibrated),21.8,10800.0,10778.2,250.65581395348838,M2La3lgwa79P,41.64,-86.54,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.20460479757191757,1.1811818290560427,-0.6076214651990237,-0.1445810385636237,-0.7429131124875561,-0.2651049356199579,-0.4146879541009408,-0.8407296086492173,-0.9377521397446319,-1.7166318697331888,,increasing,0.1535617345712969,0.1535617345712969,increasing,0.37152839116703984,0.37152839116703984,increasing,0.0833999475243059,0.0833999475243059
730,Other,Other (uncalibrated),760.0,12000.0,11240.0,120.86021505376344,T2L_GIK23258_2_uk37_SST_from_uk37,74.9981,13.9685,MarineSediment,alkenone,degC,T,annual,positive,0.0,-0.15442712181637197,-0.21896174041159866,0.40543431803883323,0.7296301089154132,1.5051025316535545,1.8718484171495104,1.5525730460963871,1.9174345020035508,1.6953103824532407,1.9231748835048106,0.31066406511719047,decreasing,-0.13423573008450893,-0.13423573008450893,no trend,0.24663867623145216,0.0,decreasing,-0.33590790643106355,-0.33590790643106355
731,Other,Other (uncalibrated),670.0,12000.0,11330.0,38.8013698630137,T2L_GIK23258_2_d18o_pachyderma_SST_from_d18o_pachyderma,74.9981,13.9685,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.6726196457593563,-0.5855761009753899,-0.6647258959335366,-0.45380363111930266,-0.4180396141781125,0.16004349062600826,0.5873159692716661,0.3241339591306924,0.1752914158942403,-1.1549583235070848,-1.79950717973543,increasing,0.05721567766942412,0.05721567766942412,increasing,0.4799297220591087,0.4799297220591087,no trend,-0.0028125194059917652,0.0
733,Glacier Ice,Glacier Ice,0.0,12000.0,12000.0,24.948024948024948,WEBa1e48de5,80.67,-73.5,GlacierIce,d18O,degC,T,annual,positive,0.0,0.19344496992943816,0.33366915660373775,0.355742698589427,0.4816819893856513,0.6414822273966346,0.637364345885517,0.7859360748107069,0.9209784375347176,1.2324712478986748,1.4205491830391033,-0.9195758937824667,decreasing,-0.03267511609728345,-0.03267511609728345,decreasing,0.19026748987977818,0.19026748987977818,decreasing,-0.11273182518247613,-0.11273182518247613
736,Pollen,Pollen (uncalibrated),14.21,4245.89,4231.68,114.36972972972974,RXzd4kwZ1XC,60.22,22.13,Peat,pollen,degC,T,annual,positive,0.0,1.6022956442271312,1.571357929995083,1.3016306758482323,1.3679927864112078,,,,,,,,,,,,,,decreasing,-0.38414773451652257,-0.38414773451652257
738,Other,Other (uncalibrated),12.0,4806.0,4794.0,149.8125,RtcHGLf9lJV,54.24,-2.99,LakeSediment,chironomid,degC,T,summerOnly,positive,0.0,-1.1223223965686608,-1.1676324475985091,-1.8995458501944347,-2.201297547032044,,,,,,,,,,,,,,increasing,0.5217221257599517,0.5217221257599517
739,Other,Other (uncalibrated),20.861,8282.12,8261.259,50.68257055214724,RiOWDR3HWB7,50.42,-74.2297,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.4687587201655392,0.05443854031917539,0.22160433556964193,0.2237310141204032,0.882347854260079,1.0857901917743127,1.8792370399467169,0.6640819609571009,,,,decreasing,-0.19843165550820985,-0.19843165550820985,,,,decreasing,-0.09897629378126153,-0.09897629378126153
741,Pollen,Pollen (uncalibrated),151.05,6577.36,6426.3099999999995,153.00738095238094,Rc2ObsVyF57,46.21,8.11,LakeSediment,pollen,degC,T,annual,positive,0.0,1.074488654914692,1.799448920075096,1.3592920636245305,1.0015772859116825,2.2932172170497243,2.194915520155334,,,,,,,,,,,,decreasing,-0.31219673868838466,-0.31219673868838466
745,Pollen,Pollen (uncalibrated),523.0,9791.0,9268.0,370.72,M2L58bvkgafP,49.21,-65.81,LakeSediment,pollen,degC,T,annual,positive,0.0,2.3214093087824916,3.0370894935535526,3.39918859287296,3.54549800754261,3.2027175409820945,3.0481963155575844,2.8063515296652866,3.096047511108788,3.326200905417895,,,no trend,-0.19363055895122172,0.0,,,,decreasing,-0.5221481777065251,-0.5221481777065251
746,Other,Other (uncalibrated),1000.0,11500.0,10500.0,362.0689655172414,Ri4npkyUs4u,-43.8217,51.3183,MarineSediment,diatom,degC,T,Summer,positive,0.0,0.6517923746535366,0.6083395496766344,-0.47798107474592666,-0.2172641248845122,-0.5214338997228289,-0.23464525487527302,-1.1210828844040828,-0.19553771239606058,1.129773449399464,-0.2172641248845118,-2.15091483635667,no trend,0.08747180274260113,0.0,no trend,0.07268290793752386,0.0,increasing,0.21805417624772855,0.21805417624772855
747,Pollen,Pollen (uncalibrated),0.0,11165.0,11165.0,398.75,RBCwBdRr3uN,67.12,59.57,LakeSediment,pollen,degC,T,7,positive,0.0,0.9776922588729283,0.5274974952957739,1.71666550922272,1.5368600363265497,1.48101136671486,1.9632169531182282,1.7534439014060275,1.072703105346473,0.6877786365390767,-0.449173141572063,-1.9502764077203976,no trend,0.017727735751623012,0.0,increasing,0.7585346085372299,0.7585346085372299,decreasing,-0.31773642911022615,-0.31773642911022615
748,Other,Other (uncalibrated),474.0,10034.0,9560.0,162.03389830508473,ROuKCaB3W1T,59.2933,163.13,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.5896872677860767,-0.07273656193412203,0.23124784121973696,0.5361072955102452,0.7256153839195397,0.30983414396906733,1.5413613012107117,1.7901437185545541,-0.09864297543923306,2.3222885183516704,,decreasing,-0.10796016898381852,-0.10796016898381852,,,,no trend,-0.11042318329045257,0.0
749,Other,Other (uncalibrated),73.0,11983.0,11910.0,290.4878048780488,T2L_B997_324_d18o_pachyderma_SST_from_d18o_pachyderma,66.5239,-21.1522,MarineSediment,d18O,degC,T,annual,positive,0.0,0.15846958284663565,0.5871509156741649,0.49239907931030813,0.38688530421945866,0.5281772852865521,0.7889316119885654,1.2459221789143848,1.3952507906532365,-0.47185086857440817,0.8110523313771907,0.9106922282249883,no trend,-0.05988067818781965,0.0,no trend,0.08211746372593884,0.0,no trend,-0.11409764371911361,0.0
750,Other,Other (uncalibrated),50.0,11840.0,11790.0,280.7142857142857,T2L_SO136_GC11_uk37_SST_from_uk37,-43.44,167.8507,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.20841626250205758,0.8266625505669739,1.2351929753121573,1.4683233362589083,1.4313083714558497,1.8891482944940106,1.907693643351236,1.9577432289814447,2.362626527274842,2.6376102864948123,2.738530730160055,decreasing,-0.2417454488151128,-0.2417454488151128,decreasing,-0.20361008504936576,-0.20361008504936576,decreasing,-0.34155753381328857,-0.34155753381328857
751,Other,Other (uncalibrated),0.0,5795.0,5795.0,109.33962264150944,R7q4fzGNoZ6,56.96,-3.2296,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-1.6356133513853781,-0.8841930645326844,-0.5192091290400699,0.19329139211644963,-0.47586499868668486,,,,,,,,,,,,,no trend,-0.05111909572163321,0.0
752,Other,Other (uncalibrated),450.0,6430.0,5980.0,72.04819277108433,T2L_IOW225514_uk37_SST_from_uk37,57.838,8.704,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.161524050837621,0.813955838760906,1.1846169816370882,1.7164758344883893,2.336708324871994,2.7040993837744542,,,,,,,,,,,,decreasing,-0.4916086205388908,-0.4916086205388908
753,Pollen,Pollen (uncalibrated),784.667,11762.0,10977.333,261.36507142857147,R6lPfjM3opf,-46.42,169.28,Peat,pollen,degC,T,annual,positive,0.0,-0.24653665589781193,0.4768635292039112,0.7998962722838938,0.7847399482107242,0.8831113878238661,0.7387080166770772,1.1008413497442227,2.0610619487557598,2.484312597462143,2.6736716394916007,2.495637656572013,decreasing,-0.25884227525547704,-0.25884227525547704,decreasing,-0.39996551756391846,-0.39996551756391846,decreasing,-0.2819899927705679,-0.2819899927705679
754,Other,Other (uncalibrated),170.0,11910.0,11740.0,160.82191780821918,T2L_GeoB3129_1_mgca_ruber_SST_from_mgca_ruber,-4.6133,-36.6367,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.3584484692865293,0.008441175054686612,0.10008821850557442,0.7262425252407474,0.2520414283114473,0.2934212743116734,0.7801712977074782,0.656452095770746,0.7194895851969987,0.6093925448408667,0.024792937017766414,no trend,-0.00945289195111819,0.0,no trend,0.0736526509011843,0.0,no trend,-0.059773830370942846,0.0
755,Other,Other (uncalibrated),170.0,11910.0,11740.0,160.82191780821918,T2L_GeoB3129_1_d18o_ruber_SST_from_d18o_ruber,-4.6133,-36.6367,MarineSediment,d18O,degC,T,annual,positive,0.0,0.014865285715653709,0.10094008847947178,-0.40047199238766995,-0.0648576695755072,-0.6050250486425699,-0.918259507970051,-0.8612418447166839,-1.3040147222118685,-1.375313351787515,-1.3176547504700618,-2.396619914742788,increasing,0.22621607846657904,0.22621607846657904,increasing,0.30392562846162385,0.30392562846162385,no trend,0.09426478019201256,0.0
756,Other,Other (uncalibrated),250.0,11910.0,11660.0,185.0793650793651,T2L_GeoB3129_1_d18o_sacculifer_SST_from_d18o_sacculifer,-4.6133,-36.6367,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.5434544375122461,0.07471463435467918,-0.475354176868262,-0.641477687359527,-0.5039329331725987,-1.0108551320240315,-0.10706320841898165,-0.9044144248812834,-1.2607607189792664,-1.4877591079282069,-2.0144716520720074,increasing,0.1810244325398696,0.1810244325398696,increasing,0.3469744379831815,0.3469744379831815,no trend,0.1229569428898514,0.0
757,Other,Other (uncalibrated),250.0,11910.0,11660.0,185.0793650793651,T2L_GeoB3129_1_d18o_ruber_pink_SST_from_d18o_ruber_pink,-4.6133,-36.6367,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.14231489103327621,-0.6075327882896717,-0.3620448502563113,0.1706680865699871,-0.29151883259966227,-0.5698764979569741,-0.05269134451694468,-0.5025340162330001,-0.670077950750429,-1.3791888813803914,-1.9974518708994409,increasing,0.17332860174586553,0.17332860174586553,increasing,0.37669234676310154,0.37669234676310154,no trend,-0.04725317613890177,0.0
758,Other,Other (uncalibrated),456.93,10589.0,10132.07,104.45432989690721,PYT43820D4M,68.1,-29.35,MarineSediment,dinocyst,degC,T,Summer,positive,0.0,-0.4995972464135682,-0.1673161450591426,-0.20971369857423006,-0.09148910242838693,0.25630174719243193,0.1402904882347076,0.04580697002209011,-0.017490762169522,0.9827217115246236,1.8202870283355606,,decreasing,-0.16975336943031957,-0.16975336943031957,decreasing,-0.43858663549794513,-0.43858663549794513,decreasing,-0.1020225316532195,-0.1020225316532195
759,Other,Other (uncalibrated),456.93,9927.1,9470.17,110.1182558139535,PYTGAQBO3C8,68.1,-29.35,MarineSediment,dinocyst,degC,T,summer + winter,positive,0.0,-0.7307153146231407,-0.1835305443850063,-0.022655638397282796,-0.16706877204078174,0.02813185508590471,-0.43800900901413525,-0.5547650402282025,-0.9950594864490815,0.251155196033816,,,no trend,0.01807775689763976,0.0,,,,no trend,-0.07971738504149889,0.0
760,Other,Other (uncalibrated),192.324,11905.37,11713.046,272.39641860465116,T2L_MD97_2146_tex86_SST_from_tex86,20.117,117.384,MarineSediment,GDGT,degC,T,annual,positive,0.0,0.2515910520257689,-0.10951996372213335,0.06459466972518435,-0.5747556773396865,0.15416158734492613,-0.566278256237207,-0.23339206985259253,-1.4415924055490672,-1.445305622346099,-1.2797552884330106,-3.5739438913505372,increasing,0.20537912372082398,0.20537912372082398,increasing,0.4716031439921293,0.4716031439921293,no trend,0.023518151058305063,0.0
761,Other,Other (uncalibrated),192.324,11905.37,11713.046,272.39641860465116,T2L_MD97_2146_uk37_SST_from_uk37,20.117,117.384,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.20727929827307556,-0.5444473520552056,-0.36704470508299225,-0.1971672249177714,-0.973500376873597,-0.6387366134170263,-1.2270886142834143,-1.7852243038472984,-1.9765069527415906,-2.2287592881366107,-3.2288999147753157,increasing,0.2523757032146959,0.2523757032146959,increasing,0.44059596864158046,0.44059596864158046,increasing,0.15993091882695568,0.15993091882695568
762,Other,Other (uncalibrated),386.0,7854.0,7468.0,240.90322580645162,T2L_B997_321_d18o_pachyderma_SST_from_d18o_pachyderma,66.8911,-18.9744,MarineSediment,d18O,degC,T,annual,positive,0.0,-1.2416325051807824,0.5845734682280842,0.16595351429245037,-0.30636514012142047,1.1793319620318248,0.29769625805773947,-0.0330750661382537,,,,,,,,,,,decreasing,-0.2645567795560276,-0.2645567795560276
763,Pollen,Pollen (uncalibrated),9.167,11830.5,11821.333,112.58412380952382,GH73726cce,-52.5,169.1625,Peat,pollen,degC,T,1 (summer),positive,0.0,-0.007234410154115134,0.05539340329683537,0.447952564506253,-0.2485574350030571,0.9663746206232086,0.39205373317988046,0.2085657564868794,-0.8413241243854187,-1.8237578357128903,-2.372279262544047,-1.8665306256751755,increasing,0.12470901375378085,0.12470901375378085,increasing,0.6298977161092435,0.6298977161092435,decreasing,-0.1354683415451258,-0.1354683415451258
764,Pollen,Pollen (uncalibrated),62.0,11859.0,11797.0,203.39655172413794,RF0gr6pQtHK,33.3792,101.1035,LakeSediment,pollen,degC,T,annual,positive,0.0,0.5918277724110295,1.1282336559911097,-0.2792169353666829,0.9060209581669568,1.9935569050993949,2.051852887461744,1.3880710280151596,0.7533812631493493,0.9999723425258543,-0.06638999026048198,-0.3815343381529557,no trend,0.004057600296950352,0.0,increasing,0.43628449572248446,0.43628449572248446,decreasing,-0.2525897010166219,-0.2525897010166219
767,Pollen,Pollen (uncalibrated),46.0,6798.0,6752.0,250.07407407407408,M2L5ds3b810P,56.78,-64.83,LakeSediment,pollen,degC,T,annual,positive,0.0,1.4227844892277748,1.4623528747071408,1.6555021094026585,0.5851687954011328,0.13736609826523316,0.903473142885915,,,,,,,,,,,,no trend,0.001608813441187173,0.0
768,Pollen,Pollen (uncalibrated),19.45,8838.87,8819.42,284.4974193548387,PYTLCCXN62R,68.5333,17.2667,LakeSediment,pollen,degC,T,summerOnly,positive,0.0,-0.6264329555079943,1.000498003312317,0.47683152166709314,0.6059042460162682,0.6513870155488334,2.5097269301665928,2.0496748626648924,1.5850130550078636,,,,decreasing,-0.2638588949785449,-0.2638588949785449,,,,no trend,-0.1871495169600193,0.0
770,Pollen,Pollen (uncalibrated),328.05,5584.21,5256.16,187.72,RhtixIQMGTd,43.73,40.69,Peat,pollen,degC,T,annual,positive,0.0,-0.806020301146036,-0.8241344384349161,-0.7713864887396138,-0.29127409706251484,1.864834759695218,,,,,,,,,,,,,decreasing,-0.3500843893189816,-0.3500843893189816
772,Other,Other (uncalibrated),419.966,11947.45,11527.484,111.91732038834952,T2L_GeoB9310_4_mgca_ruber_SST_from_mgca_ruber,-19.2018,37.0415,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.36625399854807333,-1.2012536586904745,-0.5019825385942386,0.031229280402598425,-0.04308842541148117,0.33475429866611517,0.18558281318019565,-0.2851954617914739,0.869854288917506,0.6301466297792027,1.3760504381087504,decreasing,-0.15099336686015846,-0.15099336686015846,decreasing,-0.27110771300450986,-0.27110771300450986,no trend,-0.004925895493269787,0.0
773,Other,Other (uncalibrated),419.966,11947.45,11527.484,110.84119230769231,T2L_GeoB9310_4_d18o_ruber_SST_from_d18o_ruber,-19.2018,37.0415,MarineSediment,d18O,degC,T,annual,positive,0.0,0.6299525058720744,0.6427993850758407,1.3284094654788832,1.1803994132384479,1.1963630456395298,0.9189293101719351,0.8201210766093835,0.4719061296591557,0.5018153999780692,-0.49779817140342764,-0.8683006451603782,increasing,0.1629372059350436,0.1629372059350436,increasing,0.40766718282519326,0.40766718282519326,decreasing,-0.20400414686024407,-0.20400414686024407
775,Pollen,Pollen (uncalibrated),73.8,10914.79,10840.990000000002,309.74257142857147,R4mXoPSZA1W,48.44,-0.19,Peat,pollen,degC,T,annual,positive,0.0,1.104594543285147,1.7897149831861943,0.9957413220758973,1.653185120760519,2.026449116395039,1.3240307745174662,1.9259977329427143,1.4506761210522923,,-0.0808985757372338,,no trend,-0.025794654915471237,0.0,increasing,0.4795576047737702,0.4795576047737702,decreasing,-0.34787498350253004,-0.34787498350253004
778,Other,Other (uncalibrated),256.45,4589.6,4333.150000000001,68.78015873015873,WEB1da17ab5,70.6328,-135.8803,MarineSediment,dinocyst,degC,T,8,positive,0.0,-0.5112805415853119,0.049539793444092206,-0.4625373679352954,0.07357668931395095,,,,,,,,,,,,,,no trend,-0.04590125160277839,0.0
