,Unnamed: 0,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig,geometry,index_right,Continent,Type,Name,Acronym
481,760,Other,Other (uncalibrated),192.324,11905.37,11713.046,272.39641860465116,T2L_MD97_2146_tex86_SST_from_tex86,20.117,117.384,MarineSediment,GDGT,degC,T,annual,positive,0.0,0.19755925967409385,-0.08599941364473196,0.050722293289243936,-0.4513209241522596,0.1210537847861417,-0.4446641173085055,-0.183268698002653,-1.1319954588961068,-1.1349112238071584,-1.0049145441028315,-2.806402308853308,increasing,0.16127182309585344,0.16127182309585344,increasing,0.3703214690541374,0.3703214690541374,no trend,0.018467383774468632,0.0,POINT (117.384 20.117),35.0,ASIA,Land,E.Asia,EAS
482,761,Other,Other (uncalibrated),192.324,11905.37,11713.046,272.39641860465116,T2L_MD97_2146_uk37_SST_from_uk37,20.117,117.384,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.2366031667269759,-0.6214704926425831,-0.41897063660739065,-0.22506053512809032,-1.1112217857605238,-0.7290988858898615,-1.400685232017608,-2.0377805556431348,-2.2561240219003866,-2.544062575658458,-3.6856934158172585,increasing,0.2880793744625505,0.2880793744625505,increasing,0.5029272208862817,0.5029272208862817,increasing,0.18255639693531128,0.18255639693531128,POINT (117.384 20.117),35.0,ASIA,Land,E.Asia,EAS
483,762,Other,Other (uncalibrated),386.0,7854.0,7468.0,240.90322580645162,T2L_B997_321_d18o_pachyderma_SST_from_d18o_pachyderma,66.8911,-18.9744,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.9524121679834944,0.44840553215033374,0.12729704294326538,-0.23500181098683906,0.9046236354511512,0.2283522196417236,-0.02537070777020656,,,,,no trend,-0.12911962442920044,0.0,,,,decreasing,-0.20293210343667747,-0.20293210343667747,POINT (-18.9744 66.89109999999999),0.0,POLAR,Land,Greenland/Iceland,GIC
484,763,Pollen,Pollen (uncalibrated),9.167,11830.5,11821.333,112.58412380952382,GH73726cce,-52.5,169.1625,Peat,pollen,degC,T,1 (summer),positive,0.0,-0.004566666666667274,0.0349666666666657,0.2827666666666673,-0.15690000000000026,0.6100166666666667,0.24748095238095225,0.13165555555555386,-0.5310794871794879,-1.1512333333333329,-1.4974833333333333,-1.1782333333333341,increasing,0.07872162125316258,0.07872162125316258,increasing,0.39761816682862383,0.39761816682862383,decreasing,-0.08551336550511493,-0.08551336550511493,POINT (169.1625 -52.50000000000001),,,,,
485,764,Pollen,Pollen (uncalibrated),62.0,11859.0,11797.0,203.39655172413796,RF0gr6pQtHK,33.3792,101.1035,LakeSediment,pollen,degC,T,annual,positive,0.0,0.5672116000000003,1.0813065000000002,-0.2676033333333332,0.8683364000000002,1.91063795,1.9665092,1.3303363333333336,0.7220455200000001,0.9583800200000002,-0.06362859999999992,-0.3656649999999997,no trend,0.0038888306089753326,0.0,increasing,0.4181379083745948,0.4181379083745948,decreasing,-0.24208361813351376,-0.24208361813351376,POINT (101.1035 33.3792),35.0,ASIA,Land,E.Asia,EAS
486,767,Pollen,Pollen (uncalibrated),46.0,6798.0,6752.0,250.0740740740741,M2L5ds3b810P,56.78,-64.83,LakeSediment,pollen,degC,T,annual,positive,0.0,2.375,2.44105,2.763466666666667,0.9768,0.2293000000000003,1.5081333333333338,,,,,,no trend,-0.015241726444957204,0.0,,,,no trend,0.0026855310496766327,0.0,POINT (-64.82999999999998 56.78000000000001),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
487,768,Pollen,Pollen (uncalibrated),19.45,8838.87,8819.42,284.49741935483866,PYTLCCXN62R,68.5333,17.2667,LakeSediment,pollen,degC,T,summerOnly,positive,0.0,-0.3397333333333332,0.5426000000000002,0.2585999999999977,0.3285999999999998,0.3532666666666646,1.3611000000000004,1.111600000000001,0.8595999999999986,,,,decreasing,-0.14309857285209046,-0.14309857285209046,,,,no trend,-0.10149678216879697,0.0,POINT (17.2667 68.53329999999998),16.0,EUROPE,Land,N.Europe,NEU
488,770,Pollen,Pollen (uncalibrated),328.05,5584.21,5256.16,187.72,RhtixIQMGTd,43.73,40.69,Peat,pollen,degC,T,annual,positive,0.0,-2.9367857141250004,-3.0027857138000003,-2.810595238083333,-1.061275511214285,6.794642856624999,,,,,,,,,,,,,decreasing,-1.2755545137366002,-1.2755545137366002,POINT (40.69 43.73),32.0,ASIA,Land,W.C.Asia,WCA
489,772,Other,Other (uncalibrated),419.966,11947.45,11527.483999999999,111.91732038834951,T2L_GeoB9310_4_mgca_ruber_SST_from_mgca_ruber,-19.2018,37.0415,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.2928066666666638,-0.9603583333333354,-0.4013166666666699,0.024966666666660583,-0.034447619047618616,0.26762380952381193,0.14836666666666432,-0.2280033333333371,0.6954166666666701,0.5037791666666678,1.1001019607843112,decreasing,-0.12071367033361467,-0.12071367033361467,decreasing,-0.21674069380038352,-0.21674069380038352,no trend,-0.003938073155379818,0.0,POINT (37.04149999999999 -19.2018),26.0,AFRICA,Land,E.Southern-Africa,ESAF
490,773,Other,Other (uncalibrated),419.966,11947.45,11527.483999999999,110.84119230769232,T2L_GeoB9310_4_d18o_ruber_SST_from_d18o_ruber,-19.2018,37.0415,MarineSediment,d18O,degC,T,annual,positive,0.0,0.3683912184691103,0.3759039713183938,0.7768432969977823,0.6902881948555155,0.6996236002021234,0.5373825567890798,0.4796002871455976,0.2759669538380791,0.2934576573968393,-0.2911084140559801,-0.5077753158951843,increasing,0.09528438297942717,0.09528438297942717,increasing,0.23840052831116726,0.23840052831116726,decreasing,-0.1193000036257654,-0.1193000036257654,POINT (37.04149999999999 -19.2018),26.0,AFRICA,Land,E.Southern-Africa,ESAF
491,775,Pollen,Pollen (uncalibrated),73.8,10914.79,10840.990000000002,309.7425714285715,R4mXoPSZA1W,48.44,-0.19,Peat,pollen,degC,T,annual,positive,0.0,2.128571430249999,3.4488095244166663,1.9188095242500005,3.1857142861666667,3.905000002250001,2.551428573083334,3.711428572583333,2.7954761904166654,,-0.1558928550833345,,no trend,-0.049706714413902515,0.0,increasing,0.924115208504212,0.924115208504212,decreasing,-0.6703606818298616,-0.6703606818298616,POINT (-0.19 48.44),17.0,EUROPE,Land,West&Central-Europe,WCE
492,778,Other,Other (uncalibrated),256.45,4589.6,4333.1500000000015,68.78015873015873,WEB1da17ab5,70.6328,-135.8803,MarineSediment,dinocyst,degC,T,8,positive,0.0,-0.26672727272727226,0.02584415584415467,-0.2412987012987005,0.038383838383838416,,,,,,,,,,,,,,no trend,-0.023945983973525733,0.0,POINT (-135.8803 70.6328),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
493,780,Pollen,Pollen (uncalibrated),330.41,6521.1,6190.690000000001,71.98476744186047,RLrZViFiuLZ,47.0,11.14,Peat,pollen,degC,T,annual,positive,0.0,-0.2067268447857149,1.551615645880953,1.3134013597476186,2.035464852658731,2.167002549839285,3.143520406714285,,,,,,decreasing,-0.530791475858286,-0.530791475858286,,,,decreasing,-0.5156675646662219,-0.5156675646662219,POINT (11.14 46.99999999999999),17.0,EUROPE,Land,West&Central-Europe,WCE
494,783,Pollen,Pollen (uncalibrated),25.36,8318.67,8293.31,102.38654320987655,Rn31CYQ7kF0,46.2,7.85,LakeSediment,pollen,degC,T,annual,positive,0.0,0.12571428354166647,0.4311904748194446,0.982857141732142,2.2018253945972215,3.2672619032916668,2.212428569975,0.9296938767321428,2.382281104778225,,,,decreasing,-0.2652841751970418,-0.2652841751970418,,,,decreasing,-0.6907880025609962,-0.6907880025609962,POINT (7.85 46.2),17.0,EUROPE,Land,West&Central-Europe,WCE
495,785,Other,Other (uncalibrated),21.0,11958.0,11937.0,119.37,R6miF3Chdmb,48.7833,-123.4445,LakeSediment,chironomid,degC,T,summer,positive,0.0,0.5369545454545454,0.5565656565656566,-0.3745454545454545,-0.23254545454545456,0.02974025974025969,-0.7045454545454546,-0.17954545454545456,0.8067045454545454,0.7273295454545454,0.10489898989898988,-0.40454545454545454,no trend,0.017015462609664925,0.0,no trend,-0.06557649654877508,0.0,no trend,0.07350757676605937,0.0,POINT (-123.4445 48.78329999999999),3.0,NORTH-AMERICA,Land,W.North-America,WNA
496,788,Pollen,Pollen (uncalibrated),17.0,10912.0,10895.0,167.61538461538458,M2L2pv1afjnP,45.04,-93.63,LakeSediment,pollen,degC,T,annual,positive,0.0,0.24676470588235236,0.2066647058823543,-0.04533529411764725,0.05496470588235258,0.11809803921568653,0.0890980392156866,-0.20248529411764785,0.09643137254901912,0.17626470588235232,-6.294835294117648,,no trend,0.3106022556646994,0.0,increasing,1.6669910267881751,1.6669910267881751,no trend,-0.005022768893066913,0.0,POINT (-93.63000000000001 45.03999999999999),4.0,NORTH-AMERICA,Land,C.North-America,CNA
497,789,Other,Other (uncalibrated),698.0,11876.0,11178.0,40.20863309352518,WEB6b4bb5c0,75.0,14.0,MarineSediment,foraminifera,degC,T,winter,positive,0.0,0.13491666666666724,-0.674464285714286,-1.85175,-1.7616071428571427,-0.9461029411764704,-1.66925,-0.8654891304347829,-0.18675,1.317678571428571,0.5272916666666663,-1.937386363636364,decreasing,-0.166373072896432,-0.166373072896432,decreasing,-0.38223091188207015,-0.38223091188207015,increasing,0.3116379601613559,0.3116379601613559,POINT (14 75),,,,,
498,790,Other,Other (uncalibrated),698.0,11876.0,11178.0,40.20863309352518,WEB892a8505,75.0,14.0,MarineSediment,foraminifera,degC,T,summer,positive,0.0,0.17708333333333393,-0.9219642857142858,-2.4835833333333333,-2.3991071428571424,-1.1503676470588236,-2.201749999999999,-1.0319021739130427,-0.2759166666666664,1.4635912698412712,0.6589583333333335,-2.6035227272727277,decreasing,-0.2042827562937222,-0.2042827562937222,decreasing,-0.4681425272940635,-0.4681425272940635,increasing,0.39661447118666404,0.39661447118666404,POINT (14 75),,,,,
499,791,Other,Other (uncalibrated),698.0,11876.0,11178.0,40.20863309352518,WEB3c877daf,75.0,14.0,MarineSediment,foraminifera,degC,T,annual,positive,0.0,0.1559999999999997,-0.7982142857142858,-2.1676666666666677,-2.0803571428571432,-1.048235294117648,-1.9355000000000009,-0.9486956521739128,-0.2313333333333336,1.390634920634921,0.5931249999999997,-2.2704545454545464,decreasing,-0.18532791459507705,-0.18532791459507705,decreasing,-0.4251867195880673,-0.4251867195880673,increasing,0.3541262156740101,0.3541262156740101,POINT (14 75),,,,,
500,794,Pollen,Pollen (uncalibrated),46.0,10862.0,10816.0,144.21333333333334,M2L2jfcsqvbP,50.77,-55.52,LakeSediment,pollen,degC,T,annual,positive,0.0,4.116133333333334,-1.1122,7.7512,14.109799999999998,12.011966666666664,15.500466666666664,9.021942857142855,2.1222615384615384,-9.182200000000002,-7.923866666666667,,increasing,0.8876124955522099,0.8876124955522099,increasing,6.807364914484456,6.807364914484456,decreasing,-2.577992216218201,-2.577992216218201,POINT (-55.52000000000001 50.77),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
501,795,Other,Other (uncalibrated),753.39,11832.0,11078.61,127.34034482758621,PYT0WZDHWV1,58.2107,-48.373000000000005,MarineSediment,dinocyst,degC,T,Summer,positive,0.0,-2.71529411764706,-2.3293333333333344,-1.892666666666667,-1.6110000000000009,-2.6710000000000007,-1.965,-2.4227999999999987,-2.8761428571428587,-1.5398571428571444,-0.0616000000000021,1.5729999999999986,decreasing,-0.1649203393634116,-0.1649203393634116,decreasing,-0.6565146764378056,-0.6565146764378056,no trend,-0.09722730651230052,0.0,POINT (-48.373 58.2107),0.0,POLAR,Land,Greenland/Iceland,GIC
502,796,Other,Other (uncalibrated),753.39,9847.5,9094.11,115.11531645569622,PYTOD9Z2SMD,58.2107,-48.373000000000005,MarineSediment,dinocyst,degC,T,summer + winter,positive,0.0,-1.4164117647058818,-0.9798333333333328,-1.098416666666668,-0.7355,-2.09925,-1.2094999999999994,-1.9277999999999995,-2.215285714285714,-1.6569999999999991,,,increasing,0.10956758265547034,0.10956758265547034,no trend,0.15364909576829558,0.0,no trend,0.07243548452766073,0.0,POINT (-48.373 58.2107),0.0,POLAR,Land,Greenland/Iceland,GIC
503,799,Pollen,Pollen (uncalibrated),4.8054,11926.0396,11921.2342,98.52259669421488,WEBf9c0d6bd,42.08,-71.96,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.9003174616177778,1.02607142841,1.4235714270599995,1.0793877553028572,1.1044444433822225,0.5446938765885716,1.0930357142850005,-0.2908928584649999,-2.18785714344,-3.8873214282775,-4.68999999834,increasing,0.3311876685682427,0.3311876685682427,increasing,1.274489216611377,1.274489216611377,decreasing,-0.278622754249828,-0.278622754249828,POINT (-71.95999999999998 42.08),5.0,NORTH-AMERICA,Land,E.North-America,ENA
504,800,Other,Other (uncalibrated),21.0,11955.0,11934.0,98.62809917355372,T2L_KY07_04_PC1_mgca_ruber_SST_from_mgca_ruber,31.63,128.95,MarineSediment,Mg/Ca,degC,T,6 7 8 9 10 11,positive,0.0,0.1281566666666656,-0.3574208333333324,0.6027722222222245,0.7391666666666694,0.4993089743589785,0.6740257575757589,-0.3684833333333337,-0.24100151515151325,0.8972439393939453,-0.029250000000001112,-1.4192378787878752,no trend,0.058959420970058386,0.0,increasing,0.23392497829411155,0.23392497829411155,no trend,-0.13924122219259194,0.0,POINT (128.95 31.62999999999999),35.0,ASIA,Land,E.Asia,EAS
505,801,Other,Other (uncalibrated),48.0,10742.0,10694.0,72.25675675675676,WEBc2989cec,-50.52,-74.97,MarineSediment,alkenone,degC,T,Summer,positive,0.0,0.9980748663101586,0.9201960784313704,1.0893627450980397,0.9910294117647052,1.0075294117647076,1.0182352941176465,0.7318627450980381,1.1362566844919773,0.9258371040723984,0.8315294117647056,,decreasing,-0.048863096804828136,-0.048863096804828136,no trend,0.022725361711936728,0.0,decreasing,-0.16881085092099826,-0.16881085092099826,POINT (-74.97 -50.52),15.0,SOUTH-AMERICA,Land,S.South-America,SSA
506,804,Pollen,Pollen (uncalibrated),74.0,10494.0,10420.0,372.1428571428572,M2L4201jbr2P,48.2,-64.94,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.4263333333333335,0.9498333333333332,-1.6796666666666669,2.341333333333333,-1.053,0.2070000000000003,-0.3820000000000001,-0.42066666666666697,0.28258333333333363,-0.7556666666666665,,no trend,0.006570535326292889,0.0,no trend,0.0071567627853020765,0.0,no trend,0.15093674192266518,0.0,POINT (-64.94 48.2),5.0,NORTH-AMERICA,Land,E.North-America,ENA
507,805,Other,Other (uncalibrated),95.0,10210.0,10115.0,481.66666666666674,RmF8m0ywgsv,73.33,124.2,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.4700000000000006,0.19099999999999892,-0.35900000000000176,0.016000000000000014,0.4079999999999995,-0.2789999999999999,0.33399999999999963,0.4350000000000005,1.6274999999999995,2.2835,,decreasing,-0.18443330331441748,-0.18443330331441748,decreasing,-0.7441179766623054,-0.7441179766623054,no trend,0.0630032794883313,0.0,POINT (124.2 73.32999999999998),28.0,ASIA,Land,Russian-Arctic,RAR
508,806,Other,Other (uncalibrated),1273.14,11975.82,10702.68,34.19386581469649,T2L_KNR195_5_CDH23_uk37_SST_from_uk37,-3.7492,-81.1342,MarineSediment,alkenone,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.16307620792400293,0.16307620792400293,increasing,0.3776187832564172,0.3776187832564172,decreasing,-0.10633698358780116,-0.10633698358780116,POINT (-81.13420000000001 -3.7492),9.0,SOUTH-AMERICA,Land,N.W.South-America,NWS
509,807,Other,Other (uncalibrated),60.0,11780.0,11720.0,308.42105263157896,T2L_SO189_119KL_mgca_ruber_SST_from_mgca_ruber,3.5167,96.3167,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.5296166666666693,1.1712249999999995,0.7014833333333321,0.04495000000000005,0.2280833333333341,0.07865000000000677,0.7707500000000032,-0.2251499999999993,0.38755000000000095,0.6149833333333312,0.2691499999999998,no trend,0.0048236037157631155,0.0,no trend,-0.026431459950789733,0.0,no trend,0.026901210524024062,0.0,POINT (96.31669999999998 3.5167),38.0,ASIA,Land-Ocean,S.E.Asia,SEA
510,808,Other,Other (uncalibrated),60.0,11780.0,11720.0,344.7058823529412,T2L_SO189_119KL_d18o_ruber_SST_from_d18o_ruber,3.5167,96.3167,MarineSediment,d18O,degC,T,annual,positive,0.0,0.4155697216707708,1.3047609205272792,0.9016756143128006,1.1478698219945755,1.2363856973584362,0.38759738594260185,1.2671262368342011,0.2405511083491021,0.7292204791473011,0.3653906639929048,0.2394475622016401,no trend,0.01561918905062069,0.0,no trend,0.13064467172393296,0.0,decreasing,-0.20525482906209805,-0.20525482906209805,POINT (96.31669999999998 3.5167),38.0,ASIA,Land-Ocean,S.E.Asia,SEA
511,811,Pollen,Pollen (uncalibrated),12.0,4631.0,4619.0,60.776315789473685,M2L56xlqdy9P,43.64,-79.47,LakeSediment,pollen,degC,T,annual,positive,0.0,0.16237499999999996,0.3632083333333327,0.11151136363636294,0.3212416666666664,,,,,,,,,,,,,,no trend,-0.030758320194748605,0.0,POINT (-79.47 43.64),5.0,NORTH-AMERICA,Land,E.North-America,ENA
512,812,Other,Other (uncalibrated),248.32,10214.21,9965.89,168.91338983050846,PYT5NNRROEV,68.33,19.1,LakeSediment,chironomid,degC,T,summerOnly,positive,0.0,0.027666666666664952,0.08766666666666723,0.23600000000000065,0.37266666666666737,0.4879999999999996,0.3943333333333321,1.1935000000000002,1.044333333333336,0.6693333333333342,0.7993333333333332,,decreasing,-0.10867151069536003,-0.10867151069536003,no trend,-0.05789856952700705,0.0,decreasing,-0.11581484271439232,-0.11581484271439232,POINT (19.1 68.33),16.0,EUROPE,Land,N.Europe,NEU
513,813,Other,Other (uncalibrated),76.5,10042.38,9965.88,262.26,PYTCDW3ELK3,68.33,19.1,LakeSediment,diatom,degC,T,summerOnly,positive,0.0,0.5763333333333325,0.6471666666666653,0.8904999999999976,1.2316666666666638,1.3401999999999994,2.0059999999999985,,,0.12899999999999778,0.03699999999999904,,decreasing,-0.1009619852101304,-0.1009619852101304,,,,decreasing,-0.2569525784556857,-0.2569525784556857,POINT (19.1 68.33),16.0,EUROPE,Land,N.Europe,NEU
514,816,Pollen,Pollen (uncalibrated),76.5,8410.04,8333.54,185.18977777777783,RT1Bytelilf,68.33,19.1,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.13624999999999982,-0.15091666666666653,0.20033333333333345,0.3411666666666665,0.9098166666666672,0.9288333333333338,1.5992500000000005,0.6604944444444445,,,,decreasing,-0.20652915043435716,-0.20652915043435716,,,,decreasing,-0.17217864750231604,-0.17217864750231604,POINT (19.1 68.33),16.0,EUROPE,Land,N.Europe,NEU
515,817,Other,Other (uncalibrated),421.0,11953.0,11532.0,68.23668639053254,LPDa0c5bf8a,78.9157,6.7672,MarineSediment,foraminifera,degC,T,annual,positive,0.0,0.2361111111111112,-0.09722222222222232,-0.39888888888888907,-0.3707070707070708,1.3052287581699349,0.39532163742690063,1.6236111111111111,1.7991111111111109,2.7311111111111117,2.071111111111112,-0.7722222222222221,decreasing,-0.20986875778006944,-0.20986875778006944,decreasing,-0.0977499693091198,-0.0977499693091198,no trend,-0.18017574944979128,0.0,POINT (6.7672 78.91569999999999),,,,,
516,818,Other,Other (uncalibrated),14.0,11946.0,11932.0,123.01030927835052,T2L_GIK17940_2_uk37_SST_from_uk37,20.1167,117.3833,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.01995327090808985,-0.4145587011491117,-0.4307099236970373,-0.3895665592674611,-0.29807476253705545,-0.6965258080242478,-1.1872802280804748,-1.7174702969573017,-2.538608207678056,-2.9063759126816286,-3.6183335522460385,increasing,0.33393729776454323,0.33393729776454323,increasing,0.5854334654094956,0.5854334654094956,increasing,0.07795640811462183,0.07795640811462183,POINT (117.3833 20.1167),35.0,ASIA,Land,E.Asia,EAS
517,819,Other,Other (uncalibrated),14.0,11965.75,11951.75,29.00910194174757,T2L_GIK17940_2_d18o_ruber_SST_from_d18o_ruber,20.1167,117.3833,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.0644227544812992,-0.21296317297048614,-0.09622216539056083,0.025353512740238667,-0.4579935457853282,-0.4278349729392588,-0.23491044774534586,-0.4787509139961763,0.10251687322305614,0.7098792738313655,-0.2910074014361789,no trend,-0.013329947418491531,0.0,decreasing,-0.12501585955167824,-0.12501585955167824,no trend,0.053153613398437966,0.0,POINT (117.3833 20.1167),35.0,ASIA,Land,E.Asia,EAS
518,820,Pollen,Pollen (uncalibrated),163.0,10990.0,10827.0,26.667487684729068,RLlDtgL9a38,50.1,6.75,LakeSediment,pollen,degC,T,1,positive,0.0,-0.11828038614867965,-0.10439534706211327,-0.1335228413988121,0.02978011352035081,-1.0361288722007298,-0.8756516824745348,-0.3687043702148631,-0.9280863703097004,-0.2977754617094819,-3.7654719547008564,,increasing,0.2061722672864028,0.2061722672864028,increasing,0.500258414051737,0.500258414051737,increasing,0.14151648213125806,0.14151648213125806,POINT (6.749999999999999 50.1),17.0,EUROPE,Land,West&Central-Europe,WCE
519,821,Pollen,Pollen (uncalibrated),163.0,10990.0,10827.0,26.667487684729068,Rp1oVLUaXiR,50.1,6.75,LakeSediment,pollen,degC,T,7,positive,0.0,0.08409132035934874,-0.009359749974933608,0.03182958410978287,0.13396904656777409,0.5587853086432482,0.6617439629193598,0.6099512003241578,0.5459150905977275,0.6349552457945364,-0.26024154290861645,,decreasing,-0.051445261788835774,-0.051445261788835774,increasing,0.17292948827422655,0.17292948827422655,decreasing,-0.08798882741715652,-0.08798882741715652,POINT (6.749999999999999 50.1),17.0,EUROPE,Land,West&Central-Europe,WCE
520,822,Pollen,Pollen (uncalibrated),163.0,10990.0,10827.0,26.667487684729068,Rfe0do1gMXq,50.1,6.75,LakeSediment,pollen,degC,T,"1,9",positive,0.0,-0.017094532894666378,-0.0568775485185264,-0.05084662864451499,0.08187458004406177,-0.2386717817787404,-0.1069538597775875,0.1206234150546484,-0.1910856398559856,0.16858989204252578,-2.0128567488047358,,increasing,0.07736350274878354,0.07736350274878354,increasing,0.336593951162982,0.336593951162982,no trend,0.026763827357050782,0.0,POINT (6.749999999999999 50.1),17.0,EUROPE,Land,West&Central-Europe,WCE
521,823,Other,Other (uncalibrated),2415.8070000000002,11647.442,9231.634999999998,196.41776595744682,RD1FZyd0zs4,46.7176,8.0677,LakeSediment,chironomid,degC,T,Summer,positive,,,,,,,,,,,,,no trend,0.055041088639099456,0.0,increasing,0.4147651730714563,0.4147651730714563,,,,POINT (8.0677 46.71759999999999),17.0,EUROPE,Land,West&Central-Europe,WCE
522,824,Other,Other (uncalibrated),410.0,11990.0,11580.0,55.67307692307693,T2L_SO189_039KL_mgca_ruber_SST_from_mgca_ruber,-0.79,99.9085,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.05147473684210624,0.2622704761904835,-0.3658611764705881,-0.2466200000000001,0.19528000000000034,-0.2511584615384592,0.12660666666667098,-0.05253764705882347,-0.4266088888888895,-0.21965478260869986,-1.1368057142857104,increasing,0.0671472240943843,0.0671472240943843,increasing,0.17567916774023584,0.17567916774023584,no trend,0.01628763890601897,0.0,POINT (99.9085 -0.79),38.0,ASIA,Land-Ocean,S.E.Asia,SEA
523,825,Other,Other (uncalibrated),410.0,11990.0,11580.0,55.4066985645933,T2L_SO189_039KL_d18o_ruber_SST_from_d18o_ruber,-0.79,99.9085,MarineSediment,d18O,degC,T,annual,positive,0.0,0.11580463613088555,0.12542478652497024,0.2844376254567713,0.2512737750961556,0.44589094025134207,0.14345764465415556,0.6660821416805582,-0.26763333135460954,-0.3891754337688589,-0.5851474967738106,-1.6203474049350817,increasing,0.11435316380586592,0.11435316380586592,increasing,0.37349076563154016,0.37349076563154016,decreasing,-0.07631012341767476,-0.07631012341767476,POINT (99.9085 -0.79),38.0,ASIA,Land-Ocean,S.E.Asia,SEA
524,828,Pollen,Pollen (uncalibrated),39.0,10892.0,10853.0,246.6590909090909,M2Lhfe9p1b1P,44.03,-70.35,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.2273333333333332,-0.0086666666666666,0.13900000000000026,0.4113333333333342,0.038266666666666886,0.0015416666666672185,-0.242,-0.15399999999999991,-0.3998333333333335,0.02566666666666695,,no trend,0.015365758200048181,0.0,no trend,0.05502629532163318,0.0,no trend,-0.034719497067202516,0.0,POINT (-70.34999999999999 44.03),5.0,NORTH-AMERICA,Land,E.North-America,ENA
525,829,Other,Other (uncalibrated),5727.0,11920.0,6193.0,151.04878048780492,LPD5c8693b4,51.268,167.725,MarineSediment,foraminifera,degC,T,Summer,positive,,,,,,,,,,,,,,,,decreasing,-0.2943951657684197,-0.2943951657684197,,,,POINT (167.725 51.268),,,,,
526,830,Other,Other (uncalibrated),2221.6,11999.2,9777.6,54.93033707865168,T2L_MV99_PC14_mgca_bulloides_SST_from_mgca_bulloides,25.2012,-112.7167,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,decreasing,-0.12029259945708425,-0.12029259945708425,decreasing,-0.42132227543136014,-0.42132227543136014,increasing,0.4858045523292706,0.4858045523292706,POINT (-112.7167 25.2012),6.0,CENTRAL-AMERICA,Land,N.Central-America,NCA
527,831,Pollen,Pollen (uncalibrated),0.0,11000.0,11000.0,73.33333333333333,RoXFsXAQiB2,61.4833,26.0833,LakeSediment,pollen,degC,T,1,positive,0.0,-1.2227666666666668,0.04750752136752112,1.3909830158730152,2.603991717171718,3.214562136752137,4.838189444444444,3.9700344444444435,2.443888654970761,0.7311136111111107,-2.7480901709401677,-4.398045555555555,no trend,-0.07489473607924181,0.0,increasing,1.8179328652574398,1.8179328652574398,decreasing,-0.8333638139049967,-0.8333638139049967,POINT (26.0833 61.4833),16.0,EUROPE,Land,N.Europe,NEU
528,832,Pollen,Pollen (uncalibrated),49.043,8995.364,8946.321,73.3305,PYTEE34B0H5,61.48,26.07,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.06956363636363694,0.8279666666666667,0.9151333333333334,1.2096461538461538,1.4807333333333332,1.4772375000000002,1.4859176470588231,0.02648749999999911,,,,decreasing,-0.08754674376287648,-0.08754674376287648,,,,decreasing,-0.3181431311312061,-0.3181431311312061,POINT (26.07 61.47999999999999),16.0,EUROPE,Land,N.Europe,NEU
529,833,Other,Other (uncalibrated),470.12300000000005,11989.1,11518.976999999999,78.89710273972605,T2L_GeoB10069_3_mgca_ruber_SST_from_mgca_ruber,-9.0099,120.0153,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.5819708333333367,0.56715625,0.8209624999999967,1.0786589285714283,1.4043208333333368,1.7747475,1.5795375000000007,1.5154041666666664,1.9116250000000008,2.3454528846153835,1.9386225000000008,decreasing,-0.16977783578386502,-0.16977783578386502,no trend,-0.0903516006129372,0.0,decreasing,-0.23374076568296,-0.23374076568296,POINT (120.0153 -9.0099),38.0,ASIA,Land-Ocean,S.E.Asia,SEA
